အန်ဒါစ် ဇာကရာဆန်	Anders Zachariassen
လူစီယာ ဘုနက်စ် က ဒီ ဗာဂရာ	Lucia Bulnes de Vergara
ဂျော့ခ်ျ မာတင်	Georges Martin
ဘိုရိဆာ ဆီမာနစ်	Borisa Simanic
ဗီဗီအန် အက်ဒွပ်	Vivian Edwards
အီဗ်စ် လီဗီ	Yves Levy
ဇာရာ ဘာရင်း	Zara Barring
ဂျော့ခ်ျ ဘလိတ်	George Blades
အန်ဒရီယန် ကရု	Adrian Cruz
အန်တိုနီ ဂိုမက်ဇ်	Antoine Gomez
အော်ရီရား နီအတီ	Houria Niati
မဲလ်လိုးရက် ကုကိုစကီ	Milorad Kukoski
အန်း မက်တီ ပီဒါဆန်	Anne Mette Pedersen
ဆာရာ အစ်ဗာဆန်	Sarah Iversen
လောရင့် စမစ်	Lawrence Smith
ဟု ကမ့်ဘဲလ်	Hugh Campbell
ဖာဘီအန် မိုင်လာ	Fabian Muller
ဂျီရာဒို ပလူးဆို	Gerardo Pelusso
လီစ်လီ စတိဗန်	Leslie Stevens
မိုရိုအန် ဘာဒါဒီ	Maroun Bagdadi
အယ်လ်ဘာတို အက်စထရဲလ်လာ	Alberto Estrella
ဂျော်ဂီ ရိုဒရီဂတ်ဇ်	Jorge Rodriguez
မာတင် ဘားနက်	Martin Bernard
မာတင် ပီတစ်	Martin Petit
မာတင်း ချီဗဲလ်လီးရား	Martine Chevallier
ဆာနီ ဂျလက်	Sane Jaleh
မာရီ ရော့စ်	Mary Rosse
မာယာနာ မာရက်	Maryana Marrash
မာဆာရှီ ကုဒို	Masashi Kudo
ဂျွန် ကွန်း	John Cone
စကော့ စတိဝက်	Scott Stewart
မိုတိုကီ အီမာဂ့ါဝါ	Motoki Imagawa
ရှီနီချီ ဖူဂျီတ	Shinichi Fujita
မက်တီ အေဂျေဗွန်	Matee Ajavon
တိုမိုနိုရီ ဆုနီမတ်ဆု	Tomonori Tsunematsu
ဗာရာချီဆလာဗ် အာမင်	Vyacheslav Amin
မက်သရူး ဒရေးဖက်	Mathieu Dreyfus
မက်သရူး ဂရေးဘဲလ်	Mathieu Grebille
မက်သရူး ဟူးဘတ်	Mathieu Hubert
ခိုင်အီချီ မိဆာဝါ	Keiichi Misawa
ဒါအိကိ ဆတို	Daiki Sato
ခမ်းဂျီး ဆူဇူကီး	Kenji Suzuki
တကာဟိရို အိုရှီမား	Takahiro Oshima
ကီယိုဟေး နိုဒါ	Kyohei Noda
ဆုဂုရု ဟိနို	Suguru Hino
မက် ပယ်ရီ	Matt Perry
တကာဟိဒီ ကိရှီ	Takahide Kishi
ခမ်းဂျီး ကိုယနို	Kenji Koyano
မက် ဘော်လန်ဂီ	Matt Borlenghi
မက်သရူး ဘာခ်	Matthew Burke
တတ်ဆုယုကီ တိုမိယာမ	Tatsuyuki Tomiyama
မက်သရူး ဂရင်းဖီးလ်	Matthew Greenfield
ကီယိုဟေး ဆာဂီယူရာ	Kyohei Sugiura
မက် စတိဗန်	Matt Stevens
ကိုကိ ယိုနက်ကုရာ	Koki Yonekura
ကာဇူတို ဆုယုကီ	Kazuto Tsuyuki
ရှို ဂိုကု	Sho Gokyu
ကိုဟိုင် မာဆုရှီတ	Kohei Matsushita
ယုကီ ဟာမာနို	Yuki Hamano
ဆတိုရှီ ဟရှီဒ	Satoshi Hashida
ကိုတ အိုဂီ	Kota Ogi
မောရစ် ဘလန်းစ်ချက်	Maurice Blanchard
မောရစ် ဘိုရာ	Maurice Boyer
ယူဆူကီ ဆူဒို	Yusuke Sudo
အီကီရာ အီရှီဂမီ	Akira Ishigame
ကန်ဆူကီ ဖူကူဒါ	Kensuke Fukuda
တာဆုယ အိုကာမိုတို	Tatsuya Okamoto
မောရစ် ဒူဘွာ	Maurice Dubois
မောရစ် ဂိုးမန်း	Maurice Goldman
ယူတာကာ အဇူးမား	Yutaka Azuma
မောရစ် ဟင်နရီ	Maurice Henry
ရိကိဟိရို ဆူဂီယာမ	Rikihiro Sugiyama
ဆတိုရှီ ကုကိနို	Satoshi Kukino
မောရစ် လွန်းဘတ်	Maurice Lombard
မောရစ် လီဗီ	Maurice Levy
မောရစ် မာတင်	Maurice Martin
မောရစ် မီရာ	Maurice Meyer
မောရစ် မိုရေး	Maurice Morel
မောရစ် ရစ်ချက်	Maurice Richard
မောရစ် ရောဘတ်	Maurice Robert
မောရစ် ဗိုင်အိုလက်	Maurice Viollette
မောရိဇီရို ရော့စီ	Maurizio Rossi
မက်စ် မက်သရူး	Max Mathieu
မက်စ် ပွန်း	Max Pons
ဒိုင်ဆူကီ ဖူဂျီ	Daisuke Fujii
မိချီဟရု အိုတာဂီရိ	Michiharu Otagiri
တကာဖူမီ ယိုရှီမိုတို	Takafumi Yoshimoto
ဂျွန် ယနာဂိဆာဝါ	Jun Yanagisawa
တိုရှိအကိ ဟာဂျီ	Toshiaki Haji
ကိုဟိုင် ကိယားမား	Kohei Kiyama
တကာဟိရို ကိမူရာ	Takahiro Kimura
တကီရှီ အိုကီ	Takeshi Oki
ကိုဆုကီ ကိတနီ	Kosuke Kitani
မက်ဒီ ဟာချီမိ	Mehdi Hachemi
မက်ဒီ ဟိုးအက်စ်	Mehdi Houas
အလီအိဗ် ယာယာ အဲလ် အာမန်နီ	Ali ibn Yahya al Armani
ချားလ်စ် ဒရာမန့် အဲလစ်	Charles Drummond Ellis
မာရက်ဘီ ရက်ဘူ	Merebbi Rebbu
မာလီ ကော့	Merle Cox
မူဆာ ဟိုးဂျီ	Moussa Hojeij
မိုက်ကယ် စီ ဂွမ်း	Michael C. Gwynne
မိုက်ကယ် ချီက	Michael Cheika
မိုက် လန်းဇလီ	Mike Lanzali
မိုက်ကယ် ရန့်	Michael Rank
အိဗ် အဲလ် ဝါဖစ်	Ibn al Wafid
မိုက်ကယ် ဘားနက်	Michel Bernard
မိုက်ကယ် ဘာထရန်	Michel Bertrand
ဟိဒီအာကီ ကတ်ဆု	Hideaki Kaetsu
ယုဂျီ နာရိယာမ	Yuji Nariyama
မိုက်ကယ် ဒူဖော	Michel Dufour
မိုက်ကယ် ဒူမွန်	Michel Dumont
မိုက်ကယ် ဒူဗဲလ်	Michel Duval
ယိုရှီတာကာ ကာဂီယားမား	Yoshitaka Kageyama
မိုက်ကယ် အီဒီ	Michel Edde
မိုက်ကယ် ဖာဘရီ	Michel Fabre
မိုက်ကယ် ဖော	Michel Fau
မိုက်ကယ် ဖွန်တိုင်နီ	Michel Fontaine
ဟိရိုတို ယာမာမူရ	Hiroto Yamamura
မိုက်ကယ် ဟင်နရီ	Michel Henry
မိုက်ကယ် ဂျိုလီ	Michel Joly
မိုက်ကယ် လာကရိုင်း	Michel Lacroix
မိုက်ကယ် လောရန်	Michel Laurent
ရော့စ် အလက်ဇန်းဒါး	Ross Alexander
မိုက်ကယ် နီကိုးလာစ်	Michel Nicolas
မိုက်ကယ် ပါဗွန်	Michel Pavon
မိုက်ကယ် ဇဝဲလ်ကို	Michel Zewulko
မိုက်ကယ် ဇင့်ခ်	Michel Zink
မိုက်ကယ် အီလီဖတရီအာဒီစ်	Michel Elefteriades
မိရှဲလ်လီ ကာချီ	Michelle Courchesne
မိချိကို ယာမာမိုတို	Michiko Yamamoto
မိရှူ	Michou
အင်ဒရူး ဝှိုက်	Andrew White
မိဂူအဲလ် အန်ဂျယ် ကာစတဲလ်လိနိ	Miguel Angel Castellini
မိုက် အန်ဒါဆင်	Mike Anderson
မိုက် မစ်ရှဲလ်	Mike Mitchell
မီလန် မိလိုဆီဗစ်	Milan Milosevic
မိလောဒ် ချဘီ	Miloud Chaabi
မိလောဒ် ဟာဒီဖီ	Miloud Hadefi
မိမိ ဘီလီတီ	Mimi Belete
မိမောင့် အန် ဆာဝါနီ	Mimount n'serwane
ရောဘတ် အေဒမ်ဆန်	Robert Adamson
မာရေး ရုဆဲလ်	Mireille Roussel
နစ်ခ် ဟုမ်း	Nick Holmes
မိုဟာမက် အဲလ် လုလု	Mohamed Aloulou
မိုဟာမက် အေမင် စဘီဟိ	Mohamed Amine Sbihi
မိုဟာမက် အဇီဇာ	Mohamed Aziza
မိုဟာမက် အက်ဂျာ	Mohamed Aujjar
မိုဟာမက် ဘေးရမ်	Mohamed Bayram III
မိုဟာမက် ဘေးရမ်	Mohamed Bayram II
မိုဟာမက် ဘင်အလီ	Mohamed Ben Ali
မိုဟာမက် ဘဲလ်လိုဝီစဒတ်	Mohamed Belouizdad
မိုဟာမက် ဘင် ဆလမ်	Mohamed Ben Salem
မိုဟာမက် ဘုဒေါလီ	Mohamed Bouebdelli
မိုဟာမက် ဘောရက်စ်	Mohamed Bouras
မိုဟာမက် ဘောစစ်	Mohamed Bouzid
မိုဟာမက် ဘီဂျင် ဘင် မားမီ	Mohamed Beji Ben Mami
မိုဟာမက် ချာရစ် ဘတ်စ်	Mohamed Cherif Abbas
မိုဟာမက် ဒီမက်	Mohamed Demagh
မိုဟာမက်အယ်လ် ဟာဘစ် ဖက်စီ ဖီအာရီ	Mohamed El Habib Fassi Fihri
မိုဟာမက် ဖာဒီအဲလ်	Mohamed Fadil
မိုဟာမက် ဟာဘစ် မာဇူကီ	Mohamed Habib Marzouki
မိုဟာမက် ဟာဆန် အယ်လ် ဝါဇာနီ	Mohamed Hassan El Ouazzani
မိုဟာမက် ဂျေအဲလ် အဲလ်ဆက်	Mohamed Jalal Essaid
မိုဟာမက် အစ်စမေးလ်	Mohamed Ismail
မိုဟာမက် ဂျေမိုစီ	Mohamed Jamoussi
မိုဟာမက် လာမိုရီ	Mohamed Lamouri
မိုဟာမက် မာဂျူ	Mohamed Mahjoub
မိုဟာမက် နားကလိ	Mohamed Nakhli
မိုဟာမက် နက်ဒေါ်လီ	Mohamed Nedali
မိုဟာမက် ဆာလက် မဇာလီ	Mohamed Salah Mzali
မိုဟာမက် ဆက်ဆီ	Mohamed Sassi
မိုဟာမက် အယ်လ် တဟာ အိဗ် ' အာရှု	Muhammad Al Tahir Ibn 'Ashur
မိုဟာမက် တယီဘီ လာဘီ	Mohamed Tayebi Larbi
မိုဟာမက် ထရာဘဲလ်စီ	Mohamed Trabelsi
မိုဟာမက် ဇီနိုက်ဘား	Mohammed Zniber
မိုဟာမက် ကာဘာရာ	Mohammad Kabbara
မိုဟာမက် တမင်	Mohammad Temim
မိုဟာမက် အေမာ	Mohammed Ameur
မိုဟာမက် ချိုအီ	Mohamed Chouikh
မာကထာ အာရိဘီ	Mokhtar Arribi
မိုန ဖာရက်	Mona Fayad
မွန်ဆာ ရိုအီစီ	Moncer Rouissi
မွန်ဂီ အဗဒ်	Mongi Abid
မွန်းဆပ်ဖ် ဂချမ်	Moncef Ghachem
မိုနိကု ဂျဗာ	Monique Javer
အာမန်ဒို အဲလ်ဗားရက်ဇ်	Armando alvarez
လူးဝစ် အိုတီရို	Luis Otero
အဲရစ် ဒဲလ် ကတ်စတီးရို	Eric del Castillo
မော့စ် ဘန် ဟနော့ခ်ျ	Moses ben Hanoch
ဆီဖာ တူရန်	Sefer Turan
မောဖီ ဇာကာရီးရား	Moufdi Zakaria
မူလီ ဟာဖစ် အီလာလာမီ	Moulay Hafid Elalamy
မူရက်ဒ် သရီး ဘေး	Mourad III Bey
မူစတာဖာ အက်ဂါ	Moustapha Agha
မူစတာဖာ အီဘရာဟင်	Moustapha Ibrahim
မူစတာဖာ ခိုးဂျ	Moustapha Khodja
ဆိုနီယာ မိုလနီစ်	Sonia Molanes
ဖာနန်ဒို ပီရက်ဇ် ဒီ ထရာဘာ	Fernando Perez de Traba
ရာမွန် ဂါဇီရာ	Ramon Garcia
ဂျိုး အန်ဂျယ် အန်တလို	Jose angel Antelo
ဆိုင်မွန် ရေစ်	Simon Yates
မူစတာဖာ ဒင်ဂူဇလိ	Mustapha Dinguizli
မူစတာဖာ ဥခါချ	Mustapha Oukacha
ဂျူစတင် နက်ပ်	Justin Knapp
နဂျီ ဘုစတောနီ	Naji Boustani
ဝက် ဝီလီယမ်	Ward Williams
နာနူ ဂါဇီရာ	Nanou Garcia
နအိုကီ အီရှီကာဝါ	Naoki Ishikawa
နဆာအဲလ် ဒင်း ဘတ်စ်	Nasr El Deen Abbas
နာတာလီ အဲလ်လန် လင်း	Natalie Alyn Lind
နာတာလီ အေကွန်ဝ	Natalie Achonwa
နတာရှ လာစီ	Natasha Lacy
နသလီ ဘီဆာကွန်	Nathalie Besancon
အဲလ် ဘီကေး ဘောဂျီဘား	Elbekay Bouchiba
နီဂမား အီဘရာဟင်	Negma Ibrahim
နီးလ် ဝေးလ်ဆန်	Neil Wilson
နဲလ် မက်အန်ဒရူး	Nell McAndrew
နယ်လ်ဆင် ဆဒင်းဟား	Nelson Sardinha
နီနက် ဗူစင်နစ်	Nenad Vucinic
နက်စတာ မိုနာစတရောဗ်	Nestor Monastyrev
ဘာဘာ အလီ	Baba Ali
ဝီလျံက ဝဲလ်ကာ	William Walker
နစ်ခ် ကလီမန့်	Nick Clements
နစ်ခ် ကနေဒီ	Nick Kennedy
နီကိုးလာစ် ဘလန်းစ်	Nicolas Blanc
နီကိုးလာစ် ဒူဖော	Nicolas Dufour
နီကိုးလာစ် ဒူမွန်	Nicolas Dumont
နီကိုးလ် လမ်းဘတ်	Nicole Lambert
နို ဂျွန်ဆင်	Noel Johnson
နိုမီ ဟားပတ်	Noemie Happart
မိုနိကု အာဒမ်ချက်	Monique Adamczak
ဘိုရီ အိုင် ကလိုင်း	Boris O'Klein
အော့တက်စ် ဟိုးဒတ်စ်	Octave Houdas
အိုးဂါး လေ့ယက်ခ်	Olga Laiuk
အိုလီဗာ ဘား	Olivier Bernard
အိုလီဗာ ဘလန်းစ်	Olivier Blanc
အိုလီဗာ ချာပန်တီရား	Olivier Charpentier
အိုလီဗာ ချီဗဲလ်လီးရား	Olivier Chevallier
အိုလီဗာ ဒန်နီရဲလ်	Olivier Daniel
အိုလီဗာ လီဂရန်	Olivier Legrand
အွန်ဒရေး ဆင့်	Ondrej Cink
အော်စကာ အပ်ဖဲလ်	Oscar Apfel
အိုဆီရစ် အဲလ် ဒရာခ်ျ	Osiris Eldridge
အော့စ်ဝဲဒ် ဒူးကရော	Oswald Ducrot
အောစမာ ဟာဒတ်ဒီ	Oussama Haddadi
အောစမာ ဆာဒ်	Oussama Saad
ခရစ်စတီးနား ဘီလ်	Kristina Bille
ပတ်ဘတ်ဂျမာ	Pebatjma
ပါပလော ဝေးလ်ချက်စ်	Pablo Wilches
ဖရန့်စစ်စကို မတီအို	Francisco Mateo
ကားလ် ဒဲလ်	Carl Dahl
ဂျွန် ဝါဂနာ	John Wagner
ပမ်း ကာဆာလီ	Pam Casale
ပါးလို မန်စီနီ	Perlo Mancini
ဂလန်း ဝီလီယမ်	Glenn Williams
ကိုအီချီ အိုရှီမား	Koichi Oshima
တိန ဖလော့ဂမန်း	Tina Flognman
ပီတာ ဟန်နရစ်ဆန်း	Peter Henriksen
ရော့ဆဲလ်နား ဟန်	Roxana Han
ဖရန့် ဘောဒ်	Frank Baude
ပီတာ အီရစ်ဆန်	Peter Eriksson
တိုင်း စတိန်း	Tine Stange
မက်ဂနက်စ် အာဘက်	Magnus Aarbakke
ပါစကဲလ် အာနက်	Pascal Arnaud
ပါစကဲလ် အာနိုး	Pascal Arnold
ပါစကဲလ် ဘရူနာ	Pascal Brunner
ပါစကဲလ် လီရွိုင်း	Pascal Leroy
ပါစကဲလ် မိုရင်း	Pascal Morin
ပါစကဲလ် ပွန်း	Pascal Pons
ပါစကဲလ် သောမတ်စ်	Pascal Thomas
နသနီအဲလ် ဝက်ဒါးဘွန်း	Nathaniel Wedderburn
ပတ် အို ဘရိုင်ယန်	Pat O'Brien
ပက်ထရီရှာ ဂျာမိန်း	Patricia Germain
ပက်ထရီရှာ လီဂရန်	Patricia Legrand
ပက်ထရစ် ဘဲလ်ဒါဆဲလ်ရာ	Patrick Baldassara
ပက်ထရစ် ဘွန်နက်	Patrick Bonnet
ပက်ထရစ် ကားလ်	Patrick Carre
ပက်ထရစ် လီဗီ	Patrick Levy
ပက်ထရစ် မေးလ်	Patrick Mille
ပက်ထရစ် ပါရက်	Patrick Perret
ပက်ထရစ် ပီနူ	Patrick Pineau
ပက်ထရစ် ရေးနဲလ်	Patrick Raynal
ပက်ထရစ် ဆိုင်မွန်	Patrick Simon
အဲလ်ဗာရို ရိုဒရီဂတ်ဇ်	alvaro Rodriguez
ပေါလ် ဖရန်စကွိုက်စ် ဒူဘွာ	Paul Francois Dubois
ပေါလ် ဘာထရန်	Paul Bertrand
ပေါလ် ဘိုးဒတ်	Paul Boudet
ပေါလ် ဟာစ်	Paul Hurst
ပေါလ် လာကွန်ဘီ	Paul Lacombe
ပေါလ် လွန်းဘတ်	Paul Lombard
ပေါလ် လူးဝစ်	Paul Louis
ပေါလ် မိုရေး	Paul Morel
ပေါလ် မိုရင်း	Paul Morin
ပေါလ် နောရာတ်	Paul Noirot
ပေါလ် ပီအာရီရာ	Paul Perrier
ဂျော်ဒန် ပီးလီ	Jordan Peele
ပေါလ် ပစ်ချက်	Paul Picard
ပေါလ် ရောဘတ်	Paul Robert
ပေါလ် ဆီးဘတ်	Paul Sebag
ပေါလ် ဝဲလ်လေစ့်	Paul Wallace
ပေါ်လင်း လီရူး	Pauline Leroux
ကာရိုလိုင်းနား မိုရေး	Carolina Morais
ပီတာ ဂျိုဟန်းဆန်း	Peter Johansson
ပီတာ ရုမ်းမဲလ်	Peter Rommel
ဖီးလ် ရှစ်ဇနဲလ်	Phil Chisnall
ဖီလစ် ဘိုင်း	Philip Buys
ဖီလစ် ဇီအာလာ	Philip Zialor
မိုဟာမက် အဲလ် ယနူစီ	Mohamed Elyounoussi
ဖီလီပ် အာနိုး	Philippe Arnold
ဖီလီပ် ဘလန်းစ်	Philippe Blanc
မိုဟာမက် အယ်လ် ယဖေး	Mohammed Al Yafaee
ဖီလီပ် ဖောရီ ဘရာစ်	Philippe Faure Brac
ဖီလီပ် ဖောရီ	Philippe Faure
ဖီလီပ် ဖွန်တိုင်နီ	Philippe Fontaine
ဖီလီပ် ဂျာမိန်း	Philippe Germain
ဖီလီပ် ဂေးလ်ဘတ်	Philippe Gilbert
ဖီလီပ် ဂီအွမ်း	Philippe Guillaume
ဖီလီပ် ဟူးအက်	Philippe Huet
ဖီလီပ် လီမိုအင်	Philippe Lemoine
ဖီလီပ် လီရူး	Philippe Leroux
ဖီလီပ် လူးကပ်	Philippe Lucas
ဆဲလ်မာ ဟာဆန်း	Selma Hassan
ဖီလီပ် ရရှကီ	Philippe Raschke
ဖီလီပ် ရီဒန်	Philippe Redon
ဖီလီပ် ရီနောဒ်	Philippe Renaud
ဖီလီပ် ရိဒ်	Phillip Reed
ပီအာရီ သြဂုတ်စတီ လာမီ	Pierre Auguste Lamy
ပီအာရီ မာဆဲလ် ဖာ့ရ်	Pierre Marcel Favre
ပီအာရီ ဘာတင်	Pierre Bertin
ပီအာရီ ဘရန်း	Pierre Brun
ပီအာရီ ချီဗဲလ်လီးရား	Pierre Chevalier
ပီအာရီ ကလီမန်	Pierre Clement
ပီအာရီ ဒန်းနစ်	Pierre Denis
ပီအာရီ ဒန်နီ	Pierre Deny
ပီအာရီ ဒူရန်	Pierre Durand
ပီအာရီ ဖာဘရီ	Pierre Fabre
ပီအာရီ ဖစ်ဆန်	Pierre Fisson
ပီအာရီ ဂျီရက်ဒ်	Pierre Girard
ပီအာရီ ဟာဒီ	Pierre Hardy
ပီအာရီ ကဲလ်လာ	Pierre Keller
ပီအာရီ လမ်းဘတ်	Pierre Lambert
ပီအာရီ လန်း	Pierre Lang
ပီအာရီ လန်း ဂွာ	Pierre Langlois
ပီအာရီ လောရန်	Pierre Laurent
ပီအာရီ မာချမ်း	Pierre Marchand
ပီအာရီ မာတင်	Pierre Martin
ပီအာရီ မိရှဲလ်	Pierre Michel
ပီအာရီ မိုလိန်	Pierre Molaine
ပီအာရီ အိုလီဗာ	Pierre Olivier
ပီအာရီ ပီအာရီရာ	Pierre Perrier
ပီအာရီ ပီတစ်	Pierre Petit
ပီအာရီ ဖီလီပ်	Pierre Philippe
ပီအာရီ ရောဘတ်	Pierre Robert
ပီအာရီ ရိုလန်	Pierre Rolland
ပီအာရီ တန်းဂီ	Pierre Tanguy
ပီအာရီ သောမတ်စ်	Pierre Thomas
ပီအာရီ ဗင်းဆင့်	Pierre Vincent
ချူချို ကတ်စတီးရို	Chucho Castillo
ဒန်နီရဲလ် ကစ်ကတ်	Daniel Kickert
ယုကီ ကိုဘရာရှိ	Yuki Kobayashi
ဒန်နီရဲလ် အီဗန်	Daniel Evans
ကားလို့စ် ပီတ	Carlos Pita
လုကာ ဖာရီ	Luca Ferri
ဂျင်မ် ဝရိုက်	Jim Wright
အေရာ မဲလ်လိကိအန်	Ara Malikian
ခရက် ချားလ်စ်	Craig Charles
ဒေးဗစ် ဂျွန် ဝီလီယမ်	David John Williams
ခရက် ရိုဘတ်	Craig Roberts
လီဝစ် ဂျုံးစ်	Lewis Jones
ကိတ် ရိုဘတ်	Kate Roberts
ပရိမိုစ် ပရောစ်	Primoz Prost
အိုင်အွန် ကိသ် ဖဲလ်ကနာ	Ion Keith Falconer
စတိဖန် ဒီ ဂရု	Stefan de Groot
အာ သရီး ဟဘ်	R3hab
ရာဘီဘီ အေရာဖီ	Rababe Arafi
ရာချစ် လမ်ဒွာ	Rachid Lamdouar
ရေးဒ် ဂျရား	Raed Jarrar
ရာဖေးလ် အော်တီဂါ	Rafael Ortega
ရားမား တီရက်	Rahma Tered
ရာဖ် ဂျိမ်း	Ralph James
ရာဖ် မင်စ်	Ralph Mims
ရာဖ် စတိန်းနာ	Ralph Steiner
ရောဖ် ဘင် အေမိုရီ	Raouf Ben Amor
ရာအိုး ရီမီ	Raoul Remy
ရေး ဖာကွက်ဆန်း	Ray Farquharson
ရေမွန် ဘူဗီရား	Raymond Bouvier
ရေမွန် ဒူရန်	Raymond Durand
ရေမွန် ဖရန်ကွိုက်စ်	Raymond Francois
ရေမွန် ပတ်ဆက်	Raymond Passat
ရီဗီးစ် ကာနေး	Reeve Carney
လီ ရိုဘတ်ဆန်	Lee Robertson
ရီနီ ဂျင်း ကလော	Rene Jean Clot
ရီနီ အာဒံ	Rene Adam
ရီနီ ဘားနက်	Rene Bernard
ရီနီ ဘားနက်	ReneBianchi
ရီနီ ဘိုးကီ	Rene Bocchi
ရီနီ ချပတ်စ်	Rene Chapus
ယူဘီ ယန်	Ruby Yang
ရီနီ မီလန်	Rene Milan
ရီနီ ရစ်ချက်	Rene Richard
ဂလန်း ဆလဲလ်တာ	Glenn Slater
ရောဘတ် ဂျီရက်ဒ်	Robert Girard
ရောဘတ် ဂီအွမ်း	Robert Guillaume
ရောဘတ် ဟိုးဝက်	Robert Howard
ရောဘတ် လာကောစ်	Robert Lacoste
ရောဘတ် မာချမ်း	Robert Marchand
ရောဘတ် ပယ်ရီ	Robert Perry
ရောဘတ် ဖီလီပ်	Robert Philippe
ရောဘတ် ပီရီ	Robert Peri
ဂျယ်ရီ အာဘော့	Jerry Abbott
ရောဘတ် မီရှဲ	Roberto Michel
မက်သစ် ဘော်လီ	Mathis Bolly
ရော့ဒ်နီ ဘန်းနက်	Rodney Bennett
ရော်ဂျာ ဖော်နီအာ	Roger Fournier
ရော်ဂျာ ဂေးလက်ဒ်	Roger Gaillard
ရော်ဂျာ လာဂရန်ဂီ	Roger Lagrange
ရော်ဂျာ မိုရီ	Roger Moore
ရော်ဂျာ နီကိုးလာစ်	Roger Nicolas
ရော်ဂျာ ရာရှီး	Roger Rasheed
ရော်ဂျာ ဆူဇာ	Roger Souza
မိုက်ကယ် ကေ စမစ်	Michael K. Smith
ကီဗင် စတိန်း	Kevin Stein
ဒေးဗစ် စတိဗန်	David Stevens
ဂရက် ဝီလီယမ်	Greg Williams
ဂျေဆန် ဝီလီယမ်	Jason Williams
ကရမ် ဝီလီယမ်	Karen Williams
နန်စီ ဝီလျံ	Nancy Williams
ဘရတ် ဝေးလ်ဆန်	Brad Wilson
ဆိုင်မွန် ကို ဝေးလ်ဆန်	Simon Wilson
မာရိအမ် ရဟီရာ အီဘရာဟင် အစ်ရှ	Mariam Yahia Ibrahim Ishag
လိဖ် မိုင်လာ	Leif Moller
အိုင်ဗင် ဂျိုဗန်နိုဗစ်	Ivan Jovanovic
ကမ့်ဘဲလ် ဘရောင်း	Campbell Brown
ဂျနီဖာ ဒေးဗီးစ်	Jennifer Davies
အီဘရာဟင် အဲလ်ဂါဟိ	Ibrahim Elgarhi
လိဆာ ဘာဝါ	Lisa Bauer
အစ်စီဒရို ဂါဇီရာ	Isidro Garcia
အေဘရာဟမ် ဂျုံးစ်	Abraham Jones
ကားလ် ဟန်ဆန်း	Carla Hansen
ပီအာရီ ဘရုနက်	Pierre Brunet
နဇီရာ ဂျမ်ဘလက်	Nazira Jumblatt
ရောမ ဘက်ဗာ	Roman Becvar
ယိုအာဗ် ကိရှ်	Yoav Kish
ဂျာမင် အန်နဝါ	Jermin Anwar
အဘီရာ အက်စဝီ	Abeer Essawy
ပေါလ် ဂျုံးစ်	Paul Jones
ကက်သလင်း ဟူစ်	Kathleen Hughes
သောမတ်စ် ရော်ဘင်ဆင်	Thomas Robinson
ထရီဗာ ဝက် ဒေးဗီးစ်	Trevor Ward Davies
ကင်း မန်ဒါ	Amanda Keen
ဘရိုင်ယန် ဂရေဟမ်	Brian Graham
အဲလ်လန် အက်ဂလင်း	Ellen Eglin
ဘီလ် ဝီလီယမ်	Bill Williams
ဖရန်စစ်စကို ဖွန်တန်နာ	Francesco Fontana
သောမတ်စ်ဝီလျံ	Thomas Williams
ဂျွန် ရိုစ်	John Rose
ကိသ် စမစ်	Keith Smith
ဝေးလ် ဝက်ဘာ	Will Weber
ဝီလျံကို ရှော	William Shaw
မာခ် ဒဗလျူ ဝီလီယမ်	Mark W. Williams
ဂျိမ်း ဝရိုက်	James Wright
ဘော့ ဂျွန်ဆင်	Bob Johnson
ဆန်းနီးယာ မက်ကီးဗာ	Ksenia Makeeva
အော်စကာ ရီးဗာစ်	oscar Rivas
ရက်စ် အဲလ်ဗားဟတ်	Rex Everhart
မဂ်ဂဒါလေးနား ပဲရားရှစ်ဗ်	Magdalena Paraschiv
အဲရစ် ကာတာ	Eric Carter
ပက်ထရစ် ဂေးလ်မိုး	Patrick Gilmore
အန်ဒါစ်ဂျွန်ဆင်	Anders Johnson
အဲလ်ဘတ် ဘတ်ကာ	Albert Bakker
ခရစ်ယာန် ဟန်ဆန်း	Christian Hansen
ဖောဇီ အဲလ် မားကီ	Fawzi al Mulki
ရော့ စတိဝက်	Rob Stewart
မိုက်ကယ်လ် အော့ဖ် ဇဟမ်လ်ရာ	Michael of Zahumlje
ရောဘတ် ကာဆန်	Robert Carson
ရောဘတ် ချီဗဲလ်လီးရား	Robert Chevalier
ရောဘတ် အဲလ်လိရော့	Robert Elliott
မိုက် ကူအင်း	Mike Quin
ဂျွန် ဂျန်	John Zhang
မာသိရက်စ် ဒူအန်း	Matthias Duan
ရိုလန် ကောလင်း	Roland Colin
ဂျိုးဆပ် ဂျိုး	Joseph Zhou
မက်စ် ဂျိုးဆပ် ရိုးမား	Max Joseph Roemer
ဟန်နရစ် ရောဘတ်	Henrik Robert
ရိုးမန်း ဆတ်ထရီ	Romain Sartre
ရောမ ဗဲလ်လန့်	Roman Valent
ဟန်းစ် ဟန်ဆန်း	Hans Hansen
ရိုမရင်း ဘီလ်လင်း	Romarin Billong
ဒေးလန် လောရန်	Dylan Lauren
ဝီလျံ ကူးပါး	William Cooper
အီရစ် လင်းကွစ်	Erik Lindqvist
ဖော့ခ် ဂျွန်ဆင်	Folke Johnson
ရိုစ် မာရီ ပီအာရီ	Rose Marie Pierre
